0,179.97494339942932
1,129.01675701141357
2,82.26150274276733
3,87.28264272212982
4,69.82385367155075
5,99.80146586894989
6,84.72838997840881
7,83.88834446668625
8,70.67723572254181
9,42.43740066885948
10,79.70231026411057
11,78.84819805622101
12,122.64542281627655
13,90.9566581249237
14,33.92907232046127
15,84.13467556238174
16,77.36548036336899
17,66.27494096755981
18,76.54516398906708
19,73.75014573335648
20,68.50968301296234
21,90.51816910505295
22,64.51328843832016
23,78.00297439098358
24,62.28289008140564
25,60.63076853752136
26,48.955146223306656
27,75.71616768836975
28,59.4203844666481
29,50.01870542764664
30,43.025508522987366
31,90.5834510922432
32,62.805578112602234
33,59.97847765684128
34,51.47697031497955
35,73.6122727394104
36,41.45970195531845
37,77.12115347385406
38,50.26564002037048
39,68.2465210556984
40,40.38077965378761
41,53.34928259253502
42,41.5649488568306
43,54.05349284410477
44,53.75291034579277
45,63.93884867429733
46,57.31985345482826
47,65.82671403884888
48,94.9384793639183
49,62.27303296327591
50,75.74886083602905
51,56.09307065606117
52,76.20199024677277
53,79.67599481344223
54,42.17755049467087
55,60.586053878068924
56,78.92244309186935
57,69.29629296064377
58,39.76823389530182
59,45.17253860831261
60,65.5820220708847
61,67.48425960540771
62,44.974200427532196
63,63.593022525310516
64,60.25104597210884
65,66.55094772577286
66,52.75849625468254
67,41.8374165892601
68,42.79492050409317
69,64.74867463111877
70,33.676598221063614
71,66.76560640335083
72,53.587839007377625
73,64.75719809532166
74,54.372698068618774
75,58.59917029738426
76,55.467430502176285
77,36.634430289268494
78,40.60175642371178
79,56.34293332695961
80,77.56644487380981
81,54.20283228158951
82,65.40170311927795
83,37.515830248594284
84,43.3090440928936
85,86.35392785072327
86,34.81893241405487
87,50.70075765252113
88,45.918408781290054
89,54.43454533815384
90,46.949468553066254
91,66.24505668878555
92,60.171835124492645
93,56.099869310855865
94,39.70906510949135
95,48.320502042770386
96,38.947392255067825
97,38.02011162042618
98,32.60017931461334
99,40.98404943943024
100,44.16928440332413
101,36.257121711969376
102,43.56427863240242
103,54.29575964808464
104,51.73712968826294
105,51.09183490276337
106,41.757527738809586
107,53.34841459989548
108,87.99023926258087
109,99.21544790267944
110,125.37920475006104
111,91.23358875513077
112,158.98744761943817
113,123.99035692214966
114,106.59192502498627
115,104.61652278900146
116,99.96475279331207
117,91.5008932352066
118,102.79198735952377
119,112.09869384765625
120,103.32101583480835
121,126.68749690055847
122,83.27853679656982
123,99.93919730186462
124,70.72371244430542
125,56.92923069000244
126,87.6975953578949
127,98.08435291051865
128,96.98593616485596
129,62.66056001186371
130,97.93157875537872
131,107.2014793753624
132,77.9096931219101
133,86.09946817159653
134,77.36188918352127
135,84.77525413036346
136,120.31044065952301
137,86.27939224243164
138,85.31657606363297
139,81.18966221809387
140,99.67508912086487
141,60.6529600918293
142,85.15889942646027
143,93.4416800737381
144,61.15761399269104
145,96.8020036816597
146,58.20157006382942
147,101.72993689775467
148,75.09872317314148
149,55.83905056118965
150,54.774053394794464
151,78.78534495830536
152,59.94236841797829
153,96.68200463056564
154,66.277414560318
155,57.97996744513512
156,59.53661352396011
157,55.85099384188652
158,84.03154462575912
159,84.28342640399933
160,60.17531454563141
161,66.80823117494583
162,64.07402455806732
163,83.14081281423569
164,69.5628821849823
165,66.44262373447418
166,79.40199971199036
167,79.40477877855301
168,76.43866539001465
169,75.93512535095215
170,61.9838610291481
171,52.04566568136215
172,88.39236944913864
173,60.63266471028328
174,68.61332058906555
175,49.26774278283119
176,74.01835173368454
177,85.78898757696152
178,78.11835408210754
179,57.55996331572533
180,57.360004633665085
181,72.15844839811325
182,77.8438150882721
183,80.74590563774109
184,65.94651192426682
185,60.3797622025013
186,66.42130017280579
187,68.34679841995239
188,56.13156035542488
189,87.39875257015228
190,56.51750788092613
191,49.154337495565414
192,55.076513439416885
193,71.08534872531891
194,50.63644051551819
195,60.58685854077339
196,65.6452625989914
197,63.074223697185516
198,87.83086389303207
199,61.30967289209366
200,82.94273167848587
201,69.04498487710953
202,55.99347874522209
203,69.00198757648468
204,59.586577117443085
205,68.9956396818161
206,50.22485926747322
207,71.39691710472107
208,41.930537670850754
209,78.59563827514648
210,76.6606479883194
211,39.87668827176094
212,77.16955244541168
213,82.65652507543564
214,63.237011432647705
215,50.41130259633064
216,50.19436031579971
217,61.63109838962555
218,85.1258635520935
219,48.44982177019119
220,58.59003961086273
221,54.3200708925724
222,43.188683688640594
223,109.76293683052063
224,71.74453884363174
225,55.09909242391586
226,59.13037434220314
227,49.38299581408501
228,100.29355436563492
229,100.9015142917633
230,49.16757345199585
231,37.7594530582428
232,52.33564227819443
233,46.842481940984726
234,51.81966349482536
235,65.80562144517899
236,32.655589282512665
237,65.40186703205109
238,53.925611078739166
239,58.86967480182648
240,41.16474837064743
241,84.34920012950897
242,50.89652165770531
243,54.64201793074608
244,59.79476124048233
245,71.13804668188095
246,71.95077836513519
247,58.714669197797775
248,55.351581424474716
249,38.78004848957062
250,59.21396613121033
251,50.27812719345093
252,39.91418331861496
253,46.86639457941055
254,50.91899633407593
255,23.87942001223564
256,62.49455362558365
257,40.574051439762115
258,45.406851917505264
259,46.13861069083214
260,37.76863217353821
261,52.05987021327019
262,68.47883015871048
263,50.750769674777985
264,45.84486782550812
265,62.467992305755615
266,39.67259079217911
267,47.12749272584915
268,42.00630262494087
269,73.57374578714371
270,48.41311648488045
271,68.27341765165329
272,49.670424312353134
273,44.56924647092819
274,58.34769085049629
275,57.24089592695236
276,80.5487111210823
277,46.48055508732796
278,48.92341047525406
279,46.1614616215229
280,58.9866042137146
281,35.59939190745354
282,45.058488845825195
283,49.24647882580757
284,39.87409919500351
285,34.95775908231735
286,45.187998563051224
287,41.54467582702637
288,69.7319433093071
289,38.41738402843475
290,40.545761585235596
291,48.054926097393036
292,38.793206214904785
293,48.61382767558098
294,50.03367364406586
295,42.65905171632767
296,48.133403062820435
297,33.62787887454033
298,32.24758058786392
299,40.4796339571476
300,64.39711898565292
301,52.98859626054764
302,40.208637714385986
303,60.50645932555199
304,27.792662382125854
305,40.3989814221859
306,39.80676084756851
307,64.48771059513092
308,36.19234263896942
309,55.64442649483681
310,42.34224557876587
311,38.67149353027344
312,29.50110286474228
313,43.87162998318672
314,38.76104578375816
315,45.78768089413643
316,37.74387389421463
317,35.78098118305206
318,36.08020022511482
319,61.62860244512558
320,53.77959460020065
321,55.015984922647476
322,56.33046478033066
323,38.4632982313633
324,38.26453909277916
325,54.52112853527069
326,35.2955125272274
327,39.74500298500061
328,60.068074613809586
329,39.1358844935894
330,48.221152275800705
331,71.41980528831482
332,78.04861664772034
333,47.80149832367897
334,45.28352990746498
335,59.66545641422272
336,48.13896864652634
337,46.1876355111599
338,56.45535886287689
339,65.90928137302399
340,64.30460512638092
341,35.376355051994324
342,38.053326308727264
343,84.23780649900436
344,62.18395754694939
345,64.49652463197708
346,62.5595822930336
347,53.11403051018715
348,51.87712237238884
349,37.60339692234993
350,41.284676641225815
351,22.924091666936874
352,75.64549893140793
353,30.38943186402321
354,40.59598967432976
355,40.90893268585205
356,47.97261580824852
357,49.28501322865486
